Author	Id	Content	Created_at	Edited_at	Mentions
conjugate	725034505337045113	i dont think the wolves kill at random	2020-06-23 17:08:16.562000	None	
Ravenshard	725034532734107709	to us it's random, to them it's not	2020-06-23 17:08:23.094000	None	
conjugate	725034554687225856	i mean, i would be happy if they start eating themselves	2020-06-23 17:08:28.328000	None	
conjugate	725034598597263441	good riddance	2020-06-23 17:08:38.797000	None	
Ravenshard	725034599398244412	and then we get to deduce why they killed who they killed	2020-06-23 17:08:38.988000	None	
conjugate	725034788414554182	so 1/11 or 1/12 for the random night kill	2020-06-23 17:09:24.053000	None	
conjugate	725034815765741729	depending if we sacrifice werewolf or villager	2020-06-23 17:09:30.574000	None	
conjugate	725034980908204043	but i dont see why this calc is correct	2020-06-23 17:10:09.947000	None	
Ravenshard	725035128367218689	which 4 are you removing cat?  I'd like to know	2020-06-23 17:10:45.104000	None	
conjugate	725035191021863023	4 wolves?	2020-06-23 17:11:00.042000	None	
conjugate	725035208960770129	ur calculating for a specific person to be jailed and saved	2020-06-23 17:11:04.319000	None	
conjugate	725035265046872104	we dont care about that, we know the wolves will try to kill some1	2020-06-23 17:11:17.691000	None	
conjugate	725035276866551870	right?	2020-06-23 17:11:20.509000	None	
Ravenshard	725035383624040592	your calculations are implying a wolf with be chacellor	2020-06-23 17:11:45.962000	None	
conjugate	725035443631947796	why?	2020-06-23 17:12:00.269000	None	
conjugate	725035553682096200	2 of the 15 players are "good" jail targets, correct?	2020-06-23 17:12:26.507000	None	
conjugate	725035782636568638	so it has 2/15 to work if we chancellor at random, if WW chancellor or villager chancellor, doesn't matter	2020-06-23 17:13:21.094000	None	
conjugate	725035905961951254	as long as we have a way to prove the chancellor choice was random in retrospect, otherwise WW chancellor can bamboozle us and show us "random" that was in according with their plan	2020-06-23 17:13:50.497000	2020-06-23 17:14:27.356000	
DDL	725036030792826898	Raven I don't think hes implying anything, hes just considering a wolf might be chancellor	2020-06-23 17:14:20.259000	None	
conjugate	725036072790392963	exactly	2020-06-23 17:14:30.272000	None	
conjugate	725036170836181012	random chancellor choice counters wolf chancellor, and causes no particular harm to villager chancellor at this point, since we know nothing about anyone	2020-06-23 17:14:53.648000	None	
DDL	725036273437507605	How do we even prove it was random tho	2020-06-23 17:15:18.110000	None	
Fircoal	725036320195477595	A wolf being chancellor sounds very bad	2020-06-23 17:15:29.258000	None	
conjugate	725036465360338955	he can upload a screenshot of his random result to a site and post us the link, on a site where the image is locked until a certain date	2020-06-23 17:16:03.868000	None	
DDL	725036479704727602	Well its a free roleblock. To be aimed at whoever they think is peddler I believe	2020-06-23 17:16:07.288000	None	
Caetra	725036548680318976	> he can upload a screenshot of his random result to a site and post us the link, on a site where the image is locked until a certain date |newline| <@!173497654561603584> <@!596373234262474764> this should not be allowed	2020-06-23 17:16:23.733000	None	,conjugate#3677,Bluey The Bear#1472
conjugate	725036657463525459	village has no internet?	2020-06-23 17:16:49.669000	None	
conjugate	725036665487360051	:D	2020-06-23 17:16:51.582000	None	
DDL	725036665877430352	I wouldn't allow it if I was the host. Tho I'm not sure about here	2020-06-23 17:16:51.675000	None	
Bluey The Bear	725036673687093298	No it isn't	2020-06-23 17:16:53.537000	None	
DDL	725036706109194301	"proving" things in mafia is eh	2020-06-23 17:17:01.267000	None	
Caetra	725036712136409168	it's out of game communication	2020-06-23 17:17:02.704000	None	
conjugate	725036997827100764	should we try to look for other creative ways to prove random chancellor jail choice?	2020-06-23 17:18:10.818000	None	
conjugate	725037022120771604	or should this not be allowed in general	2020-06-23 17:18:16.610000	None	
Caetra	725037106862227980	i'm not the mod but i don't think provable randomness should be allowed in general	2020-06-23 17:18:36.814000	None	
Caetra	725037130178625618	including dombot random should not be allowed	2020-06-23 17:18:42.373000	None	
Bluey The Bear	725037245446488176	You should have nothing more than your word to go off of	2020-06-23 17:19:09.855000	None	
conjugate	725037276106588202	alright	2020-06-23 17:19:17.165000	None	
conjugate	725037395782664232	what about the dice set and tin box in the village tavern?	2020-06-23 17:19:45.698000	None	
conjugate	725037408080363610	(alright!)	2020-06-23 17:19:48.630000	None	
Fircoal	725037423842557976	But my word is useless 📉	2020-06-23 17:19:52.388000	None	
DDL	725037760016154636	Dombot random vote is fine imo cuz we can just sacrifice whoever does it	2020-06-23 17:21:12.538000	None	
DDL	725037798545031248	Since its not pro-village to do so	2020-06-23 17:21:21.724000	None	
Will((ow)|(iam))	725037826608988220	If I am elected governor, my chancellor will be the 2nd place candidate for governor.	2020-06-23 17:21:28.415000	None	
Fircoal	725037828140171287	^	2020-06-23 17:21:28.780000	None	
DDL	725037877490090115	Problem is when people can prove themselves as town	2020-06-23 17:21:40.546000	None	
Will((ow)|(iam))	725037884058370138	(I'm not fully paying attention to the game)	2020-06-23 17:21:42.112000	None	
Fircoal	725037888236159209	I got fastposted	2020-06-23 17:21:43.108000	None	
Fircoal	725037931667914762	That ^ was for DDL	2020-06-23 17:21:53.463000	None	
conjugate	725038005781528596	ill vote willow for governor, because he seems to be the only one asking for it	2020-06-23 17:22:11.133000	None	
Will((ow)|(iam))	725038129295130645	It's "they"	2020-06-23 17:22:40.581000	None	
conjugate	725038158814642257	they*	2020-06-23 17:22:47.619000	None	
Caetra	725038172316237854	the fact that someone wants a position of power is evidence that they should not be trusted with it	2020-06-23 17:22:50.838000	None	
Will((ow)|(iam))	725038175721881620	theynks	2020-06-23 17:22:51.650000	None	
Will((ow)|(iam))	725038609257725973	> the fact that someone wants a position of power is evidence that they should not be trusted with it |newline|  |newline| I disagree. It is no less helpful to the villagers to have a villager in office as it is for the werewolves to have a werewolf in office. As a villager, it is in my best interest to have the only one I know for certain is a villager in office.	2020-06-23 17:24:35.013000	None	
pqr	725038698600726630	It feels a bit gauche to vote for myself as governor but I guess from my perspective i want it to be someone i'm sure is town	2020-06-23 17:24:56.314000	None	
Will((ow)|(iam))	725038744020713473	I don't begrudge you for that pqr	2020-06-23 17:25:07.143000	None	
Caetra	725038805391900673	it's obviously good to have a villager, but the fact that you're saying you won't vote for anyone other than yourself on d1 when you have no votes for you is anti town	2020-06-23 17:25:21.775000	None	
conjugate	725038852120641547	isnt it more important to have chancellor town than governor town early?	2020-06-23 17:25:32.916000	None	
Will((ow)|(iam))	725038859955732582	What's the case for pqr?	2020-06-23 17:25:34.784000	None	
Will((ow)|(iam))	725038909716693074	(or other nominees)	2020-06-23 17:25:46.648000	None	
conjugate	725038929337778207	gov wont use his power in all likelihood after all	2020-06-23 17:25:51.326000	None	
Caetra	725039072086720543	> isnt it more important to have chancellor town than governor town early? |newline| yes but, do you think a scum governor is more or less likely than random to pick a scum chancellor	2020-06-23 17:26:25.360000	None	
conjugate	725039150603960370	not that i have anything against pqr either, but the fact so many voted for him without coordination makes me wonder if its some cabal by our canine friends to put one of their own in power	2020-06-23 17:26:44.080000	None	
pqr	725039245873643542	Jerry: Random; Ravsenshard: I think because I'm usually killed early?; Mik: hasn't explained	2020-06-23 17:27:06.794000	None	
Caetra	725039297610383360	fwiw i agree with the assessment that governor should in all cases pick another leading governor candidate as chancellor	2020-06-23 17:27:19.129000	None	
conjugate	725039422915215460	ye ok pqr, i see	2020-06-23 17:27:49.004000	None	
conjugate	725039445346222160	nvm i take back my blame:D	2020-06-23 17:27:54.352000	None	
conjugate	725039508126564383	at the point there r alrdy a few votes for some1 it can also be a herd effect	2020-06-23 17:28:09.320000	None	
conjugate	725039540535951400	esp when we have nothing to build on	2020-06-23 17:28:17.047000	None	
pqr	725039659641602078	I suppose there might be a case for saving the bulletproof on a prominent town member for later in the game	2020-06-23 17:28:45.444000	None	
pqr	725039687042990121	But that's probably too big brained	2020-06-23 17:28:51.977000	None	
pqr	725039883797921893	I would definitely like to hear an explanation from Mik on his governor vote as i think that's the most interesting for sure	2020-06-23 17:29:38.887000	None	
Fircoal	725039965939171398	I think whoever is governor should stop every sac. **STONKS** 📈	2020-06-23 17:29:58.471000	None	
Caetra	725040015247409152	> I think whoever is governor should stop every sac. **STONKS** 📈 |newline| for legal reasons this is a joke	2020-06-23 17:30:10.227000	None	
pqr	725040172374294622	Can't loose if you never sacrifice villagers 🧠	2020-06-23 17:30:47.689000	None	
Will((ow)|(iam))	725040485974147192	pqr, yes you can.	2020-06-23 17:32:02.457000	None	
Caetra	725040551300431902	pqr was obviously joking	2020-06-23 17:32:18.032000	None	
Will((ow)|(iam))	725040593998315560	Oh. I'm dumb.	2020-06-23 17:32:28.212000	None	
Caetra	725040639477284955	<:expandingbrain:685840072427569177>	2020-06-23 17:32:39.055000	None	
pqr	725040742023561296	Oh I didn't know about that emoji i should have used that	2020-06-23 17:33:03.504000	None	
Will((ow)|(iam))	725040793689129021	Typically with that meme, it's something actually true, but it's overall counterproductive. "Can't have your chapel at the bottom of the 2nd shuffle if you don't open chapel"	2020-06-23 17:33:15.822000	None	
Caetra	725041022463377438	can't have a werewolf as chancellor if the governor declines to ever select one <:expandingbrain:685840072427569177>	2020-06-23 17:34:10.366000	None	
Will((ow)|(iam))	725041130340745256	Can the governor actually just not select a chancellor?	2020-06-23 17:34:36.086000	None	
pqr	725041152830472364	Actually, that's an interesting question	2020-06-23 17:34:41.448000	None	
pqr	725041217393655889	Also, can the town choose "no governor"	2020-06-23 17:34:56.841000	None	
Caetra	725041300402864138	i mean, the governor could just literally post nothing in between being selected, and end of day	2020-06-23 17:35:16.632000	None	
Caetra	725041334439903322	there's nothing bluey could do about that	2020-06-23 17:35:24.747000	None	
Fircoal	725041385597829191	Elect me as governor and I promise to do absolutely nothing	2020-06-23 17:35:36.944000	None	
pqr	725041395638730872	Mod kill 🪓	2020-06-23 17:35:39.338000	None	
Bluey The Bear	725041408368443392	It's allowed, and it's never explicitly stated but no-sac and no-gov are both valid votes	2020-06-23 17:35:42.373000	None	
Bluey The Bear	725041504082591794	I'ma go and explicitly state that in the rules doc	2020-06-23 17:36:05.193000	None	
Caetra	725041598848565380	NO GOVERNOR |newline| I DECLARE THIS TOWN TO BE ANARCHY	2020-06-23 17:36:27.787000	None	
pqr	725041681342267442	BVAZ	2020-06-23 17:36:47.455000	None	
Fircoal	725041709234520085	ANARCHY	2020-06-23 17:36:54.105000	None	
Ravenshard	725041900196855878	my vote for pqr was basically a conversation starter and wasn't intended to be a serious selection for governor unless it made sense after 12 hours or so	2020-06-23 17:37:39.634000	None	
Fircoal	725041994996646020	its important to no governor otherwise this town becomes different from all the others and we all know different is bad. After all who is the most different from a regular villagers **WEREWOLVES**	2020-06-23 17:38:02.236000	None	
